GEOID,2019_tract,NAME,indexed_vulnerability,eaz_type,pct_poc,pct_underserved_poc,median_hh_inc,pct_food_stamps,pct_rent_over35,pct_wo_broadband,pct_less_vehicles,pct_with_disability,pct_over_70,acs_year,difference_since_2019
48491020341,48491020302,"Census Tract 203.41, Williamson County, Texas",22.77580071174377,Medium-Low Vulnerable,0.32331655129011955,0.27281308999370674,-104107.0,0.026095519448547513,0.4632768361581921,0.026095519448547513,0.01567034242600116,0.9968533668974198,0.056954059156702326,2019,
48491020342,48491020314,"Census Tract 203.42, Williamson County, Texas",31.926792069140824,Medium-Low Vulnerable,0.38751097453906935,0.33373573309920984,-86500.0,0.014275517487508922,0.46017699115044247,0.07922912205567452,0.04723745255166596,0.9964881474978051,0.05223880597014925,2019,
48491020343,48491020314,"Census Tract 203.43, Williamson County, Texas",31.926792069140824,Medium-Low Vulnerable,0.38751097453906935,0.33373573309920984,-86500.0,0.014275517487508922,0.46017699115044247,0.07922912205567452,0.04723745255166596,0.9964881474978051,0.05223880597014925,2019,
48491020344,48491020314,"Census Tract 203.44, Williamson County, Texas",31.926792069140824,Medium-Low Vulnerable,0.38751097453906935,0.33373573309920984,-86500.0,0.014275517487508922,0.46017699115044247,0.07922912205567452,0.04723745255166596,0.9964881474978051,0.05223880597014925,2019,
48491020345,48491020315,"Census Tract 203.45, Williamson County, Texas",27.707168276563294,Medium-Low Vulnerable,0.5190682804293217,0.1500342543959808,-147244.0,0.01160092807424594,0.2112676056338028,0.03557617942768755,0.05785123966942149,1.0,0.029458780543503083,2019,
48491020346,48491020315,"Census Tract 203.46, Williamson County, Texas",27.707168276563294,Medium-Low Vulnerable,0.5190682804293217,0.1500342543959808,-147244.0,0.01160092807424594,0.2112676056338028,0.03557617942768755,0.05785123966942149,1.0,0.029458780543503083,2019,
48491020347,48491020317,"Census Tract 203.47, Williamson County, Texas",43.31469242501271,Medium Vulnerable,0.44637790807641387,0.3287308492528844,-82500.0,0.06662870159453303,0.3031218529707956,0.015945330296127564,0.051600261267145654,1.0,0.036882920370720634,2019,
48491020348,48491020317,"Census Tract 203.48, Williamson County, Texas",43.31469242501271,Medium Vulnerable,0.44637790807641387,0.3287308492528844,-82500.0,0.06662870159453303,0.3031218529707956,0.015945330296127564,0.051600261267145654,1.0,0.036882920370720634,2019,
48491020349,48491020313,"Census Tract 203.49, Williamson County, Texas",25.26690391459075,Medium-Low Vulnerable,0.26193572357421513,0.1480587033252833,-105451.0,0.04863034779932287,0.24822695035460993,0.030778701138811943,0.09596133931653435,1.0,0.04681404421326398,2019,
48491020350,48491020313,"Census Tract 203.50, Williamson County, Texas",25.26690391459075,Medium-Low Vulnerable,0.26193572357421513,0.1480587033252833,-105451.0,0.04863034779932287,0.24822695035460993,0.030778701138811943,0.09596133931653435,1.0,0.04681404421326398,2019,
48491020351,48491020320,"Census Tract 203.51, Williamson County, Texas",28.46975088967972,Medium-Low Vulnerable,0.3107528472119509,0.25129418725040675,-99053.0,0.024889602569249297,0.15555555555555556,0.02890405459654757,0.023062730627306273,1.0,0.05590888921757137,2019,
48491020352,48491020320,"Census Tract 203.52, Williamson County, Texas",28.46975088967972,Medium-Low Vulnerable,0.3107528472119509,0.25129418725040675,-99053.0,0.024889602569249297,0.15555555555555556,0.02890405459654757,0.023062730627306273,1.0,0.05590888921757137,2019,
48491020353,48491020328,"Census Tract 203.53, Williamson County, Texas",42.755465175394,Medium Vulnerable,0.296488427773344,0.28531524341580206,-99575.0,0.019136807817589578,0.4538087520259319,0.0985342019543974,0.05667181865018032,1.0,0.09976057462090981,2019,
48491020354,48491020328,"Census Tract 203.54, Williamson County, Texas",42.755465175394,Medium Vulnerable,0.296488427773344,0.28531524341580206,-99575.0,0.019136807817589578,0.4538087520259319,0.0985342019543974,0.05667181865018032,1.0,0.09976057462090981,2019,
48491020355,48491020316,"Census Tract 203.55, Williamson County, Texas",19.72547025927809,Least Vulnerable,0.3892332211793873,0.24402337524349213,-77422.0,0.0282671036460467,0.20097697138869505,0.02007374027038099,0.018330921369995177,0.9853019302284399,0.0690632194085355,2019,
48491020356,48491020316,"Census Tract 203.56, Williamson County, Texas",19.72547025927809,Least Vulnerable,0.3892332211793873,0.24402337524349213,-77422.0,0.0282671036460467,0.20097697138869505,0.02007374027038099,0.018330921369995177,0.9853019302284399,0.0690632194085355,2019,
48491020403,48491020403,"Census Tract 204.03, Williamson County, Texas",28.774783934926283,Medium-Low Vulnerable,0.3219775654341504,0.16161196510178646,-86771.0,0.05405405405405406,0.304029304029304,0.033169533169533166,0.05752212389380531,1.0,0.07228915662650602,2019,
48491020404,48491020404,"Census Tract 204.04, Williamson County, Texas",35.841382816471786,Medium-Low Vulnerable,0.3155943870796929,0.21975112523166535,-87373.0,0.059782608695652176,0.4416403785488959,0.10015527950310558,0.022750775594622543,1.0,0.11834789515488484,2019,
48491020405,48491020405,"Census Tract 204.05, Williamson County, Texas",53.0757498729029,Medium Vulnerable,0.5292090837901331,0.32967893500391543,-58425.0,0.06741124850418827,0.3849643551523007,0.04427602712405265,0.1150278293135436,1.0,0.05387627251370399,2019,
48491020406,48491020406,"Census Tract 204.06, Williamson County, Texas",41.58617183528215,Medium Vulnerable,0.3848812744214007,0.3303276224827172,-59414.0,0.06270518713066317,0.3096427199385325,0.03315824031516743,0.08916274012323305,1.0,0.027051397655545536,2019,
48491020408,48491020408,"Census Tract 204.08, Williamson County, Texas",38.84087442806304,Medium-Low Vulnerable,0.3536639857015192,0.23212689901697944,-81667.0,0.022560975609756097,0.2920634920634921,0.031097560975609756,0.05878136200716846,1.0,0.15482573726541554,2019,
48491020409,48491020409,"Census Tract 204.09, Williamson County, Texas",32.74021352313167,Medium-Low Vulnerable,0.3841352929333602,0.3068250452989732,-97068.0,0.01511783014673188,0.21615008156606852,0.024899955535793685,0.035784313725490194,1.0,0.05677471310650292,2019,
48491020410,48491020410,"Census Tract 204.10, Williamson County, Texas",43.77224199288256,Medium Vulnerable,0.36915974145891045,0.23490304709141274,-79216.0,0.0214168039538715,0.3662940670679278,0.05065897858319605,0.1263762565820967,1.0,0.07626962142197599,2019,
48491020411,48491020411,"Census Tract 204.11, Williamson County, Texas",34.0620233858668,Medium-Low Vulnerable,0.3547646383467279,0.21029468044393418,-106400.0,0.05143805309734513,0.32006920415224915,0.03373893805309734,0.07014276846679081,1.0,0.053386911595866816,2019,
48491020503,48491020503,"Census Tract 205.03, Williamson County, Texas",28.164717844433145,Medium-Low Vulnerable,0.32963265306122447,0.21551020408163266,-115236.0,0.0680306905370844,0.3203125,0.05780051150895141,0.027406417112299464,1.0,0.12408163265306123,2019,
48491020505,48491020505,"Census Tract 205.05, Williamson County, Texas",3.7620742247076766,Least Vulnerable,0.24152106885919836,0.15484755053100377,-136319.0,0.011995637949836423,0.3181818181818182,0.009814612868047983,0.024327784891165175,0.9530661185337445,0.10859883521754025,2019,
48491020507,48491020507,"Census Tract 205.07, Williamson County, Texas",19.9288256227758,Least Vulnerable,0.42955563210471925,0.22562866000688941,-92218.0,0.00760043431053203,0.3153409090909091,0.04125950054288816,0.06462984723854288,0.9896658629004478,0.04202549087151223,2019,
48491020508,48491020508,"Census Tract 205.08, Williamson County, Texas",41.33197763091002,Medium Vulnerable,0.5807860262008734,0.21377530766177055,-62407.0,0.06186046511627907,0.3271641791044776,0.053023255813953486,0.09429020429544265,0.9972211194918619,0.04386661373560937,2019,
48491020509,48491020509,"Census Tract 205.09, Williamson County, Texas",15.45500762582613,Least Vulnerable,0.42964196502914237,0.13447127393838468,-151094.0,0.041791044776119404,0.16574585635359115,0.012437810945273632,0.019476905954368393,1.0,0.07715792395226201,2019,
48491020511,48491020504,"Census Tract 205.11, Williamson County, Texas",57.09201830198272,Medium Vulnerable,0.6450292941504696,0.5631916674416442,-62917.0,0.0670652456459579,0.2574430823117338,0.05874707564335846,0.07392776523702031,1.0,0.02157537431414489,2019,
48491020512,48491020504,"Census Tract 205.12, Williamson County, Texas",57.09201830198272,Medium Vulnerable,0.6450292941504696,0.5631916674416442,-62917.0,0.0670652456459579,0.2574430823117338,0.05874707564335846,0.07392776523702031,1.0,0.02157537431414489,2019,
48491020513,48491020504,"Census Tract 205.13, Williamson County, Texas",57.09201830198272,Medium Vulnerable,0.6450292941504696,0.5631916674416442,-62917.0,0.0670652456459579,0.2574430823117338,0.05874707564335846,0.07392776523702031,1.0,0.02157537431414489,2019,
48491020514,48491020506,"Census Tract 205.14, Williamson County, Texas",33.70615149974581,Medium-Low Vulnerable,0.3882132834424696,0.2298097910820081,-107460.0,0.025411061285500747,0.3125,0.051818634778276036,0.01893939393939394,1.0,0.05441222326161522,2019,
48491020515,48491020506,"Census Tract 205.15, Williamson County, Texas",33.70615149974581,Medium-Low Vulnerable,0.3882132834424696,0.2298097910820081,-107460.0,0.025411061285500747,0.3125,0.051818634778276036,0.01893939393939394,1.0,0.05441222326161522,2019,
48491020516,48491020510,"Census Tract 205.16, Williamson County, Texas",21.5556685307575,Medium-Low Vulnerable,0.5518467852257182,0.20510715914272687,-124302.0,0.040270519520442666,0.28241335044929394,0.006762988011066708,0.03206806282722513,0.9972640218878249,0.04331965344277246,2019,
48491020517,48491020510,"Census Tract 205.17, Williamson County, Texas",21.5556685307575,Medium-Low Vulnerable,0.5518467852257182,0.20510715914272687,-124302.0,0.040270519520442666,0.28241335044929394,0.006762988011066708,0.03206806282722513,0.9972640218878249,0.04331965344277246,2019,
48491020602,48491020602,"Census Tract 206.02, Williamson County, Texas",45.39908490086426,Medium Vulnerable,0.5186976144422953,0.4559961315280464,-86066.0,0.11339031339031339,0.30127041742286753,0.05584045584045584,0.04078947368421053,1.0,0.03949065119277885,2019,
48491020604,48491020604,"Census Tract 206.04, Williamson County, Texas",42.60294865277071,Medium Vulnerable,0.41704587381625874,0.24129873324314352,-109500.0,0.042821158690176324,0.64,0.01343408900083963,0.0611545988258317,1.0,0.04144631656622801,2019,
48491020606,48491020603,"Census Tract 206.06, Williamson County, Texas",11.896288764616166,Least Vulnerable,0.41235753979466894,0.1737779033625318,-159781.0,0.024407753050969132,0.08208955223880597,0.005025125628140704,0.04996096799375488,0.9984929829518696,0.04700009418856551,2019,
48491020607,48491020603,"Census Tract 206.07, Williamson County, Texas",11.896288764616166,Least Vulnerable,0.41235753979466894,0.1737779033625318,-159781.0,0.024407753050969132,0.08208955223880597,0.005025125628140704,0.04996096799375488,0.9984929829518696,0.04700009418856551,2019,
48491020609,48491020605,"Census Tract 206.09, Williamson County, Texas",13.116420945602442,Least Vulnerable,0.35010718718266953,0.22746248448606565,-119179.0,0.030464584920030464,0.1556122448979592,0.0,0.02168141592920354,0.9977434277332732,0.058445221708225206,2019,
48491020701,48491020701,"Census Tract 207.01, Williamson County, Texas",79.30859176410779,Medium-High Vulnerable,0.6867850098619329,0.6548323471400395,-43317.0,0.20146520146520147,0.4886164623467601,0.2686202686202686,0.2,0.9368836291913215,0.08165680473372781,2019,
48491020704,48491020704,"Census Tract 207.04, Williamson County, Texas",56.32943568886629,Medium Vulnerable,0.553577106518283,0.4604133545310016,-56196.0,0.085040071237756,0.28,0.06634016028495103,0.052576235541535225,1.0,0.041176470588235294,2019,
48491020706,48491020706,"Census Tract 207.06, Williamson County, Texas",31.011692933401118,Medium-Low Vulnerable,0.3679893593438262,0.24695189536688095,-142132.0,0.027049180327868853,0.3473684210526316,0.004918032786885246,0.012556053811659192,1.0,0.06140545333628907,2019,
48491020707,48491020707,"Census Tract 207.07, Williamson County, Texas",66.59888154550076,Medium-High Vulnerable,0.5432185523541813,0.4785664089950808,-65444.0,0.10668103448275862,0.46163522012578617,0.05118534482758621,0.04531902206320811,1.0,0.02758257203092059,2019,
48491020709,48491020703,"Census Tract 207.09, Williamson County, Texas",58.56634468734113,Medium Vulnerable,0.6108286731062532,0.5136417556346382,-77624.0,0.07759919638372677,0.463785046728972,0.03490708186840784,0.09345794392523364,1.0,0.05117776648025758,2019,
48491020710,48491020703,"Census Tract 207.10, Williamson County, Texas",58.56634468734113,Medium Vulnerable,0.6108286731062532,0.5136417556346382,-77624.0,0.07759919638372677,0.463785046728972,0.03490708186840784,0.09345794392523364,1.0,0.05117776648025758,2019,
48491020711,48491020708,"Census Tract 207.11, Williamson County, Texas",21.5556685307575,Medium-Low Vulnerable,0.44516129032258067,0.34169202678028,-115196.0,0.02644836272040302,0.1228813559322034,0.011335012594458438,0.054337899543379,0.9972002434570907,0.04345709068776628,2019,
48491020712,48491020703,"Census Tract 207.12, Williamson County, Texas",58.56634468734113,Medium Vulnerable,0.6108286731062532,0.5136417556346382,-77624.0,0.07759919638372677,0.463785046728972,0.03490708186840784,0.09345794392523364,1.0,0.05117776648025758,2019,
48491020713,48491020703,"Census Tract 207.13, Williamson County, Texas",58.56634468734113,Medium Vulnerable,0.6108286731062532,0.5136417556346382,-77624.0,0.07759919638372677,0.463785046728972,0.03490708186840784,0.09345794392523364,1.0,0.05117776648025758,2019,
48491020808,48491020808,"Census Tract 208.08, Williamson County, Texas",59.88815455007626,Medium Vulnerable,0.5002770083102493,0.31800554016620497,-70333.0,0.1527777777777778,0.2967032967032967,0.1984126984126984,0.028735632183908046,1.0,0.0481994459833795,2019,
48491020810,48491020807,"Census Tract 208.10, Williamson County, Texas",46.263345195729535,Medium Vulnerable,0.5731751168644372,0.548363897878461,-86184.0,0.06609017912291539,0.44844124700239807,0.033971587399629403,0.05264934188322646,0.9972132326501258,0.03559870550161812,2019,
48491020811,48491020807,"Census Tract 208.11, Williamson County, Texas",46.263345195729535,Medium Vulnerable,0.5731751168644372,0.548363897878461,-86184.0,0.06609017912291539,0.44844124700239807,0.033971587399629403,0.05264934188322646,0.9972132326501258,0.03559870550161812,2019,
48491020812,48491020805,"Census Tract 208.12, Williamson County, Texas",43.873919674631416,Medium Vulnerable,0.406817422301437,0.3484460287401136,-86427.0,0.03603268945022288,0.2505353319057816,0.07949479940564635,0.032520325203252036,1.0,0.04400133674947087,2019,
48491020813,48491020805,"Census Tract 208.13, Williamson County, Texas",43.873919674631416,Medium Vulnerable,0.406817422301437,0.3484460287401136,-86427.0,0.03603268945022288,0.2505353319057816,0.07949479940564635,0.032520325203252036,1.0,0.04400133674947087,2019,
48491020814,48491020804,"Census Tract 208.14, Williamson County, Texas",29.68988307066599,Medium-Low Vulnerable,0.41718001368925395,0.27361396303901436,-140594.0,0.009753298909925417,0.11566617862371889,0.002868617326448652,0.06314766839378239,1.0,0.049110198494182064,2019,
48491020815,48491020804,"Census Tract 208.15, Williamson County, Texas",29.68988307066599,Medium-Low Vulnerable,0.41718001368925395,0.27361396303901436,-140594.0,0.009753298909925417,0.11566617862371889,0.002868617326448652,0.06314766839378239,1.0,0.049110198494182064,2019,
48491020816,48491020804,"Census Tract 208.16, Williamson County, Texas",29.68988307066599,Medium-Low Vulnerable,0.41718001368925395,0.27361396303901436,-140594.0,0.009753298909925417,0.11566617862371889,0.002868617326448652,0.06314766839378239,1.0,0.049110198494182064,2019,
48491020817,48491020806,"Census Tract 208.17, Williamson County, Texas",30.045754956786986,Medium-Low Vulnerable,0.54736490993996,0.40627084723148765,-122748.0,0.04250295159386069,0.15384615384615385,0.01967729240456513,0.05870108243130724,0.9991105181231933,0.0390260173448966,2019,
48491020818,48491020806,"Census Tract 208.18, Williamson County, Texas",30.045754956786986,Medium-Low Vulnerable,0.54736490993996,0.40627084723148765,-122748.0,0.04250295159386069,0.15384615384615385,0.01967729240456513,0.05870108243130724,0.9991105181231933,0.0390260173448966,2019,
48491020819,48491020809,"Census Tract 208.19, Williamson County, Texas",57.39705134722929,Medium Vulnerable,0.46360485268630847,0.41594454072790293,-70436.0,0.09841677364142062,0.29829545454545453,0.05947796320068464,0.030612244897959183,1.0,0.06882891804902204,2019,
48491020820,48491020809,"Census Tract 208.20, Williamson County, Texas",57.39705134722929,Medium Vulnerable,0.46360485268630847,0.41594454072790293,-70436.0,0.09841677364142062,0.29829545454545453,0.05947796320068464,0.030612244897959183,1.0,0.06882891804902204,2019,
48491020821,48491020803,"Census Tract 208.21, Williamson County, Texas",34.011184544992375,Medium-Low Vulnerable,0.4161194029850746,0.38149253731343286,-85063.0,0.0665335994677312,0.3076923076923077,0.04590818363273453,0.04842428900845504,0.997412935323383,0.05930348258706468,2019,
48491020822,48491020803,"Census Tract 208.22, Williamson County, Texas",34.011184544992375,Medium-Low Vulnerable,0.4161194029850746,0.38149253731343286,-85063.0,0.0665335994677312,0.3076923076923077,0.04590818363273453,0.04842428900845504,0.997412935323383,0.05930348258706468,2019,
48491020900,48491020900,"Census Tract 209, Williamson County, Texas",32.079308591764104,Medium-Low Vulnerable,0.23870967741935484,0.2230769230769231,-73147.0,0.09190887666928516,0.24669603524229075,0.16653574234092694,0.0649895178197065,0.9992555831265508,0.08635235732009926,2019,
48491021000,48491021000,"Census Tract 210, Williamson County, Texas",76.76664972038637,Medium-High Vulnerable,0.7932647333956969,0.7586529466791394,-43657.0,0.14893617021276595,0.35646687697160884,0.30425531914893617,0.1264559068219634,0.9105082631743062,0.05332086061739944,2019,
48491021100,48491021100,"Census Tract 211, Williamson County, Texas",69.95424504321302,Medium-High Vulnerable,0.5704318936877076,0.5681063122923588,-60122.0,0.1853546910755149,0.3177570093457944,0.2425629290617849,0.12790697674418605,1.0,0.05913621262458472,2019,
48491021201,48491021201,"Census Tract 212.01, Williamson County, Texas",56.685307574987284,Medium Vulnerable,0.4733170561562609,0.401464945936519,-62639.0,0.04519774011299435,0.4025974025974026,0.11864406779661017,0.030261348005502064,1.0,0.10603418207185211,2019,
48491021202,48491021202,"Census Tract 212.02, Williamson County, Texas",51.245551601423486,Medium Vulnerable,0.36655704528206423,0.34303060966354665,-58707.0,0.09571428571428571,0.3225,0.15714285714285714,0.02616279069767442,1.0,0.10877814318239312,2019,
48491021203,48491021203,"Census Tract 212.03, Williamson County, Texas",70.8185053380783,Medium-High Vulnerable,0.5834415584415584,0.5785714285714286,-38603.0,0.13136729222520108,0.512,0.22698838248436104,0.035897435897435895,0.9756493506493507,0.10876623376623376,2019,
48491021300,48491021300,"Census Tract 213, Williamson County, Texas",47.839349262836805,Medium Vulnerable,0.4065016403220996,0.3957649865791828,-44250.0,0.07388137356919876,0.2871287128712871,0.3267429760665973,0.03110419906687403,0.7828810020876826,0.1103489412466448,2019,
48491021402,48491021402,"Census Tract 214.02, Williamson County, Texas",60.80325368581596,Medium-High Vulnerable,0.4758415841584158,0.4758415841584158,-44243.0,0.19911748483177055,0.35758998435054773,0.190292333149476,0.13153724247226625,0.837029702970297,0.12633663366336634,2019,
48491021404,48491021401,"Census Tract 214.04, Williamson County, Texas",35.078800203355364,Medium-Low Vulnerable,0.4196213942307692,0.3855168269230769,-88927.0,0.04151472650771389,0.30359937402190923,0.10126227208976157,0.057368941641938676,0.998046875,0.038461538461538464,2019,
48491021405,48491021401,"Census Tract 214.05, Williamson County, Texas",35.078800203355364,Medium-Low Vulnerable,0.4196213942307692,0.3855168269230769,-88927.0,0.04151472650771389,0.30359937402190923,0.10126227208976157,0.057368941641938676,0.998046875,0.038461538461538464,2019,
48491021406,48491021403,"Census Tract 214.06, Williamson County, Texas",43.213014743263855,Medium Vulnerable,0.4673229423024337,0.4052502050861362,-73876.0,0.07837259100642398,0.28188775510204084,0.12119914346895075,0.07598784194528875,0.9969920700027345,0.047306535411539515,2019,
48491021407,48491021403,"Census Tract 214.07, Williamson County, Texas",43.213014743263855,Medium Vulnerable,0.4673229423024337,0.4052502050861362,-73876.0,0.07837259100642398,0.28188775510204084,0.12119914346895075,0.07598784194528875,0.9969920700027345,0.047306535411539515,2019,
48491020608,48491020605,"Census Tract 206.08, Williamson County, Texas",13.116420945602442,Least Vulnerable,0.35010718718266953,0.22746248448606565,-119179.0,0.030464584920030464,0.1556122448979592,0.0,0.02168141592920354,0.9977434277332732,0.058445221708225206,2019,
48491021502,48491021502,"Census Tract 215.02, Williamson County, Texas",74.22470767666496,Medium-High Vulnerable,0.6529477196885428,0.6394406483394247,-58113.0,0.15326340326340326,0.47327249022164275,0.08158508158508158,0.11556446225784903,1.0,0.03845542666454791,2019,
48491021503,48491021503,"Census Tract 215.03, Williamson County, Texas",54.855109303507874,Medium Vulnerable,0.5211210398050365,0.47156783103168154,-53237.0,0.11117287381878821,0.39555921052631576,0.10950528071150639,0.09148665819567979,0.9800974817221771,0.04021121039805037,2019,
48491021506,48491021506,"Census Tract 215.06, Williamson County, Texas",46.263345195729535,Medium Vulnerable,0.5888529886914378,0.505654281098546,-92656.0,0.012380952380952381,0.11851851851851852,0.005714285714285714,0.016129032258064516,1.0,0.043080236941303175,2019,
48491021509,48491021504,"Census Tract 215.09, Williamson County, Texas",29.13065582104728,Medium-Low Vulnerable,0.49374674309536215,0.3383272537780094,-95948.0,0.011182108626198083,0.3614457831325301,0.029952076677316294,0.03960836671117045,0.9980458572173007,0.040125065138092754,2019,
48491021510,48491021504,"Census Tract 215.10, Williamson County, Texas",29.13065582104728,Medium-Low Vulnerable,0.49374674309536215,0.3383272537780094,-95948.0,0.011182108626198083,0.3614457831325301,0.029952076677316294,0.03960836671117045,0.9980458572173007,0.040125065138092754,2019,
48491021511,48491021508,"Census Tract 215.11, Williamson County, Texas",29.8932384341637,Medium-Low Vulnerable,0.5103273342191086,0.40282642831259813,-87946.0,0.04831683168316832,0.23320537428023033,0.01782178217821782,0.03598400710795202,0.9966179490276603,0.04215484961951926,2019,
48491021512,48491021508,"Census Tract 215.12, Williamson County, Texas",29.8932384341637,Medium-Low Vulnerable,0.5103273342191086,0.40282642831259813,-87946.0,0.04831683168316832,0.23320537428023033,0.01782178217821782,0.03598400710795202,0.9966179490276603,0.04215484961951926,2019,
48491021513,48491021507,"Census Tract 215.13, Williamson County, Texas",36.19725470259278,Medium-Low Vulnerable,0.42225656877897993,0.3235703245749614,-70635.0,0.09928151534944481,0.3705133153222694,0.023731765730459396,0.01858736059479554,0.9960587326120557,0.05880989180834621,2019,
48491021514,48491021507,"Census Tract 215.14, Williamson County, Texas",36.19725470259278,Medium-Low Vulnerable,0.42225656877897993,0.3235703245749614,-70635.0,0.09928151534944481,0.3705133153222694,0.023731765730459396,0.01858736059479554,0.9960587326120557,0.05880989180834621,2019,
48491021515,48491021507,"Census Tract 215.15, Williamson County, Texas",36.19725470259278,Medium-Low Vulnerable,0.42225656877897993,0.3235703245749614,-70635.0,0.09928151534944481,0.3705133153222694,0.023731765730459396,0.01858736059479554,0.9960587326120557,0.05880989180834621,2019,
48491021516,48491021507,"Census Tract 215.16, Williamson County, Texas",36.19725470259278,Medium-Low Vulnerable,0.42225656877897993,0.3235703245749614,-70635.0,0.09928151534944481,0.3705133153222694,0.023731765730459396,0.01858736059479554,0.9960587326120557,0.05880989180834621,2019,
48491021517,48491021505,"Census Tract 215.17, Williamson County, Texas",58.82053889171327,Medium Vulnerable,0.6480776317405724,0.5628301191499816,-89947.0,0.09436435124508519,0.3123644251626898,0.0034949759720401923,0.05834528933524629,1.0,0.018916595012897677,2019,
48491021518,48491021505,"Census Tract 215.18, Williamson County, Texas",58.82053889171327,Medium Vulnerable,0.6480776317405724,0.5628301191499816,-89947.0,0.09436435124508519,0.3123644251626898,0.0034949759720401923,0.05834528933524629,1.0,0.018916595012897677,2019,
48491021601,48491021601,"Census Tract 216.01, Williamson County, Texas",37.21403152008134,Medium-Low Vulnerable,0.4491558696505693,0.4120533961523361,-71795.0,0.06392405063291139,0.26666666666666666,0.09367088607594937,0.02546296296296296,0.9937180997251669,0.046917942677659995,2019,
48491021602,48491021602,"Census Tract 216.02, Williamson County, Texas",52.77071682765633,Medium Vulnerable,0.3315677966101695,0.3121468926553672,-71535.0,0.11311053984575835,0.2,0.18637532133676094,0.034653465346534656,1.0,0.10204802259887005,2019,
48491021603,48491021603,"Census Tract 216.03, Williamson County, Texas",22.31825114387392,Medium-Low Vulnerable,0.24299719887955182,0.22549019607843138,-86573.0,0.03434343434343434,0.13861386138613863,0.11515151515151516,0.08454106280193237,0.9971988795518207,0.08823529411764706,2019,
48209010100,48209010100,"Census Tract 101, Hays County, Texas",46.9242501270971,Medium Vulnerable,0.3099068585944115,0.281541066892464,-40986.0,0.09221902017291066,0.5718518518518518,0.01921229586935639,0.14819004524886878,0.9940728196443692,0.09017781541066892,2019,
48209010200,48209010200,"Census Tract 102, Hays County, Texas",61.56583629893239,Medium-High Vulnerable,0.5281098546042003,0.4651050080775444,-24236.0,0.03765690376569038,0.6319845857418112,0.0599721059972106,0.07364341085271318,1.0,0.012116316639741519,2019,
48209010302,48209010302,"Census Tract 103.02, Hays County, Texas",82.10472801220132,Most Vulnerable,0.6801978157840511,0.629095404904183,-40823.0,0.14447884416924664,0.44710144927536233,0.29411764705882354,0.19536231884057972,1.0,0.04224191221924583,2019,
48209010305,48209010303,"Census Tract 103.05, Hays County, Texas",61.71835282155567,Medium-High Vulnerable,0.5981092667912499,0.5709574585028031,-38135.0,0.07251908396946564,0.48988439306358383,0.05637110980622431,0.10917941585535466,0.9546004177201275,0.02968011432340332,2019,
48209010306,48209010303,"Census Tract 103.06, Hays County, Texas",61.71835282155567,Medium-High Vulnerable,0.5981092667912499,0.5709574585028031,-38135.0,0.07251908396946564,0.48988439306358383,0.05637110980622431,0.10917941585535466,0.9546004177201275,0.02968011432340332,2019,
48209010307,48209010304,"Census Tract 103.07, Hays County, Texas",79.7153024911032,Medium-High Vulnerable,0.581597879591064,0.5669569607471917,-25943.0,0.1912867859203693,0.42898089171974524,0.11107905366416619,0.14546130952380953,1.0,0.00694181496907737,2019,
48209010308,48209010304,"Census Tract 103.08, Hays County, Texas",79.7153024911032,Medium-High Vulnerable,0.581597879591064,0.5669569607471917,-25943.0,0.1912867859203693,0.42898089171974524,0.11107905366416619,0.14546130952380953,1.0,0.00694181496907737,2019,
48209010309,48209010304,"Census Tract 103.09, Hays County, Texas",79.7153024911032,Medium-High Vulnerable,0.581597879591064,0.5669569607471917,-25943.0,0.1912867859203693,0.42898089171974524,0.11107905366416619,0.14546130952380953,1.0,0.00694181496907737,2019,
48209010401,48209010400,"Census Tract 104.01, Hays County, Texas",70.86934417895272,Medium-High Vulnerable,0.6294587692561167,0.589093006013675,-51857.0,0.0922068804118886,0.4903490759753593,0.1809033465948982,0.11370348493797992,0.9826180080731527,0.11137655490567593,2019,
48209010402,48209010400,"Census Tract 104.02, Hays County, Texas",70.86934417895272,Medium-High Vulnerable,0.6294587692561167,0.589093006013675,-51857.0,0.0922068804118886,0.4903490759753593,0.1809033465948982,0.11370348493797992,0.9826180080731527,0.11137655490567593,2019,
48209010500,48209010500,"Census Tract 105, Hays County, Texas",79.86781901372649,Medium-High Vulnerable,0.6819595645412131,0.6485225505443235,-43194.0,0.13602391629297458,0.3878787878787879,0.18385650224215247,0.15286624203821655,1.0,0.07076205287713841,2019,
48209010601,48209010600,"Census Tract 106.01, Hays County, Texas",43.721403152008136,Medium Vulnerable,0.38724599372212126,0.34503551957706924,-69977.0,0.03141583527913394,0.43864848844101956,0.15431967735088092,0.02655625356938892,0.9979349083099289,0.11126714026102759,2019,
48209010602,48209010600,"Census Tract 106.02, Hays County, Texas",43.721403152008136,Medium Vulnerable,0.38724599372212126,0.34503551957706924,-69977.0,0.03141583527913394,0.43864848844101956,0.15431967735088092,0.02655625356938892,0.9979349083099289,0.11126714026102759,2019,
48209010603,48209010600,"Census Tract 106.03, Hays County, Texas",43.721403152008136,Medium Vulnerable,0.38724599372212126,0.34503551957706924,-69977.0,0.03141583527913394,0.43864848844101956,0.15431967735088092,0.02655625356938892,0.9979349083099289,0.11126714026102759,2019,
